Key,Title,Student,Organization,Mentors
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghjaHluZG1hbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvY2h5bmRtYW4MCxIHUHJvamVjdBiAgICAgPKICgw,Elixir On Windows,Chris Hyndman,BEAM Community,José Valim
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdrYW5zaTEzDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9rYW5zaTEzDAsSB1Byb2plY3QYgICAgIC5hAoM,Live Streaming for Swirl Project,Vanshdeep Singh,BEAM Community,Dave Cottlehuber
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdtb25hZGVrDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9tb25hZGVrDAsSB1Byb2plY3QYgICAgIDyiAoM,Project: Disco Idea 1: Disco worker in more efficient programming languages,Katarzyna Streich,BEAM Community,Shayan
ahBzfmdvb2dsZS1tZWxhbmdlclkLEgRVc2VyIg9zaGFtYmh1cHJhc2FkNTgMCxIHUHJvZmlsZSIfZ29vZ2xlL2dzb2MyMDE0L3NoYW1iaHVwcmFzYWQ1OAwLEgdQcm9qZWN0GICAgICg_YkKDA,MongooseIM: Implementation of XEP-0280 Message Carbons,Shambhu Prasad,BEAM Community,Stefan Strigler
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVqb2VfbQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvam9lX20MCxIHUHJvamVjdBiAgICAgMOVCgw,iOS MathML Cloud Utilization App,Joe,Benetech,Adam Bernstein
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglhbGJlcnNraWIMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2FsYmVyc2tpYgwLEgdQcm9qZWN0GICAgIDg2o0KDA,DynamoDB backed bio4j prototype,Bartlomiej Alberski,Bio4j,"Alexey Alekhin, Eduardo Pareja-Tobes, Evdokim Kovach"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgphbmRyZW51bmVzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9hbmRyZW51bmVzDAsSB1Byb2plY3QYgICAgKDlmwoM,Gexf and GraphML exporter,André Nunes,Bio4j,"Alexey Alekhin, Pablo Pareja Tobes"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpjYXJtZW4xOTg1DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9jYXJtZW4xOTg1DAsSB1Byb2plY3QYgICAgMDflwoM,graphical browser for bio4j model,Carmen Torrecillas,Bio4j,"Evdokim Kovach, Eduardo Pareja-Tobes, Alexey Alekhin"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVkYW9kZAwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvZGFvZGQMCxIHUHJvamVjdBiAgICAgK6ZCgw,Phylogenetic Tree Viewer ,David Dao,BioJavaScript,"Miguel Pignatelli, Fabian Schreiber"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtob21vbmVjbG9jbwwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvaG9tb25lY2xvY28MCxIHUHJvamVjdBiAgICAgLmECgw,BAM File Viewer,Ricardo H Ramirez G,BioJavaScript,"Manuel Corpas, Anil Thanki"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxqbXZpbGxhdmVjZXMMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2ptdmlsbGF2ZWNlcwwLEgdQcm9qZWN0GICAgICAuYQKDA,Taxonomy Viewer,José M. Villaveces,BioJavaScript,"Sangya Pundir, Leyla García"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdzYWtldGtjDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9zYWtldGtjDAsSB1Byb2plY3QYgICAgKDzhgoM,Human Genetic Variation Viewer,Saket Choudhary,BioJavaScript,"Andrew Nightingale, Leyla García"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIgh3aWx6YmFjaAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvd2lsemJhY2gMCxIHUHJvamVjdBiAgICAgLmECgw,A JavaScript library for an interactive visualization of sequence logos,Sebastian Wilzbach,BioJavaScript,"Suzanna Lewis, Tatyana Goldberg, Ian Sillitoe, Guy Yachdav"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtkYW5pZWxyaXplYQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZGFuaWVscml6ZWEMCxIHUHJvamVjdBiAgICAwJyCCgw,Web-based Source To Target Mappings ,Daniel Rizea,"Biomedical Informatics, Emory University",Michel Mansour
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpsYXN0bGVnaW9uDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9sYXN0bGVnaW9uDAsSB1Byb2plY3QYgICAgIDDlQoM,TCIA Data Exploration and Information Visualization,Ganesh Iyer,"Biomedical Informatics, Emory University",Ashish Sharma
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglwcmFkZWViYW4MCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3ByYWRlZWJhbgwLEgdQcm9qZWN0GICAgIDgi5IKDA,Data Replication / Synchronization Tools,pradeeban,"Biomedical Informatics, Emory University",Ashish Sharma
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglzaWQyNzA1OTIMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3NpZDI3MDU5MgwLEgdQcm9qZWN0GICAgICAuYQKDA,Medical Vocabulary Generating Tool,Siddharth Jain,"Biomedical Informatics, Emory University",Fusheng Wang
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdhcGluem9mDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9hcGluem9mDAsSB1Byb2plY3QYgICAgKD0sgoM,Interactive Quadrilateral Remeshing Based on Harmonic Functions,Alexander Pinzon Fernandez,Blender Foundation,Howard Trickey
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZicml0YV8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2JyaXRhXwwLEgdQcm9qZWN0GICAgIDAjbMKDA,BGE - Cleanup & Support,Inês Almeida,Blender Foundation,Daniel Stokes
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZkaW5ndG8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2Rpbmd0bwwLEgdQcm9qZWN0GICAgIDA6YQKDA,Cycles: Performance and Memory optimizations,Thomas Dinges,Blender Foundation,Sergey Sharybin
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpqam9vbmF0aGFuDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9qam9vbmF0aGFuDAsSB1Byb2plY3QYgICAgMCInQoM,NURBS Modernization,Jonathan deWerd,Blender Foundation,Sergey Sharybin
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqd2lsa2lucwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvandpbGtpbnMMCxIHUHJvamVjdBiAgICAkOCFCgw,Viewport FX III,Jason Wilkins,Blender Foundation,Antony Riakiotakis
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZyZXZ6aW4MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3JldnppbgwLEgdQcm9qZWN0GICAgICAuYQKDA,Relative shape keys workflow enhancements,Grigory Revzin,Blender Foundation,Bastien Montagne
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdyb21hbl9wDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9yb21hbl9wDAsSB1Byb2plY3QYgICAgIC5hAoM,MantaFlow integration for fluid simulations,Roman Pogribnyi,Blender Foundation,Nils Thuerey
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpwcmFkeXUxOTkzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9wcmFkeXUxOTkzDAsSB1Byb2plY3QYgICAgMCInQoM,Creating ability to monitor 3rd party sites,Pradyumna,Bookie,"Craig Maloney, Rick Harding"
ahBzfmdvb2dsZS1tZWxhbmdlclkLEgRVc2VyIg9zYW1idWRkaGFiYXN1OTUMCxIHUHJvZmlsZSIfZ29vZ2xlL2dzb2MyMDE0L3NhbWJ1ZGRoYWJhc3U5NQwLEgdQcm9qZWN0GICAgICArpkKDA,Add private bookmark support to Bookie,Sambuddha Basu,Bookie,"Craig Maloney, Rick Harding"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghiaWtpbmVldgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYmlraW5lZXYMCxIHUHJvamVjdBiAgICAgMOVCgw,Boost.Math Generalized Hypergeometric Functions,Anton Bikineev,Boost C++ Libraries,boost_multiprecision
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVlbjRiegwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvZW40YnoMCxIHUHJvamVjdBiAgICAwPqTCgw,Boost.Thread Scheduled Executors,Ian Forbes,Boost C++ Libraries,tim blechmann
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZlcmVub24MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2VyZW5vbgwLEgdQcm9qZWN0GICAgIDA35cKDA,Boost.Pipeline,Thaler Benedek,Boost C++ Libraries,Vicente J. Botet Escriba
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdsZGlvbm5lDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9sZGlvbm5lDAsSB1Byb2plY3QYgICAgMCrhgoM,A C++11 template metaprogramming library,Louis Dionne,Boost C++ Libraries,Joel Falcou
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghtYWwwMDc2OAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbWFsMDA3NjgMCxIHUHJvamVjdBiAgICAwN-XCgw,Boost.uBlas: Optimization via Smart Templating and a Tree Optimizer class,Mark Lingle,Boost C++ Libraries,"David Bellot, Nasos"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdyb3NoYW5yDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9yb3NoYW5yDAsSB1Byb2plY3QYgICAgMDhigoM,Expand and Improve Boost.Compute,Roshan,Boost C++ Libraries,Kyle Lutz
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghzYW1fMTk5MwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvc2FtXzE5OTMMCxIHUHJvamVjdBiAgICAwOGKCgw,Boost.XML - A Standard XML Library,Saksham Maheshwari,Boost C++ Libraries,Stefan Seefeld
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgt2aW5pcHNtYWtlcgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvdmluaXBzbWFrZXIMCxIHUHJvamVjdBiAgICA4PauCgw,HTTP server on Boost,Vinícius dos Santos Oliveira,Boost C++ Libraries,Bjorn Reese
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthbGJlcnRjb2RlcgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYWxiZXJ0Y29kZXIMCxIHUHJvamVjdBiAgICAwOGKCgw,Materials Database,AlbertCoder,BRL-CAD,H S Rai
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthbmtlc2hhbmFuZAwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYW5rZXNoYW5hbmQMCxIHUHJvamVjdBiAgICAwLWbCgw,Benchmark Performance Database,Ankesh Anand,BRL-CAD,H S Rai
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpjbG91ZGRyaWZ0DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9jbG91ZGRyaWZ0DAsSB1Byb2plY3QYgICAgOCslAoM,Mesh Library Cleanup,Clouddrift,BRL-CAD,Daniel Rossberg
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglnYWdhbmp5b3QMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2dhZ2FuanlvdAwLEgdQcm9qZWN0GICAgIDgwp8KDA,LibreCAD Kernel Kickoff,Gaganjyot,BRL-CAD,"ries, Dongxu Li"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVob2lqaQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvaG9pamkMCxIHUHJvamVjdBiAgICAwOGKCgw,STEP Libraries: Improving Thread Safety and Performance,Pulkit Mittal,BRL-CAD,"Mark Pictor, Charlie Stirk"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglpc2h3ZXJkYXMMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2lzaHdlcmRhcwwLEgdQcm9qZWN0GICAgIDAq4YKDA,Online Geometry Viewer ,Inderpreet Singh,BRL-CAD,Harmanpreet
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgprcmFqa3JlZGR5DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9rcmFqa3JlZGR5DAsSB1Byb2plY3QYgICAgKCSnwoM,Python Geometry : Python Bindings for BRL-CAD Geometry,Raj12,BRL-CAD,Csaba Nagy
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1wb3Blc2N1YW5kcmVpDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9wb3Blc2N1YW5kcmVpDAsSB1Byb2plY3QYgICAgOCwhQoM,Object-oriented C++ Geometry API,Andrei Popescu,BRL-CAD,Daniel Rossberg
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzaGFpbmEMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3NoYWluYQwLEgdQcm9qZWN0GICAgICgmZAKDA,Openscad UI Brushup,shaina sabarwal,BRL-CAD,"Marius Kintel, Torsten Paul"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgt2bGFkYm9nb2xpbgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvdmxhZGJvZ29saW4MCxIHUHJvamVjdBiAgICAkNCpCgw,Embedding a framebuffer window,Vlad Bogolin,BRL-CAD,starseeker
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgp0b3RoYW5kcmFzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC90b3RoYW5kcmFzDAsSB1Byb2plY3QYgICAgIC5hAoM,Build UI dashboards as plugins for the Web UI,András Tóth,Buildbot,"jaredgrubb, Pierre Tardy"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1iYXRyYWFiaGlzaGVrDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9iYXRyYWFiaGlzaGVrDAsSB1Byb2plY3QYgICAgODajQoM,Android App to learn geography. ,Abhishek Batra,BuildmLearn,Neha Dhanwani
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgprZWx2aW5raG9vDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9rZWx2aW5raG9vDAsSB1Byb2plY3QYgICAgIC5hAoM,BuildmLearn Tell The Time Application,KelvinKhoo,BuildmLearn,Avnee Nathani
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdza3Vua29zDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9za3Vua29zDAsSB1Byb2plY3QYgICAgIC5hAoM,"Porting and reworking the BuildmLearn Toolkit for Linux, OS2 and Mac OS X",Martin Rotter,BuildmLearn,Pankaj Nathani
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghhbGV4am9obgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYWxleGpvaG4MCxIHUHJvamVjdBiAgICAgPKICgw,Extension of existing ROS navigation map from 2D to 3D,alex,BumbleBee Autonomous Underwater Vehicle (BBAUV),Thien
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqaW5pZmllZAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvamluaWZpZWQMCxIHUHJvamVjdBiAgICAgPKICgw,Extension of ROS navigation stack 2D to 3D,Ray Tan ,BumbleBee Autonomous Underwater Vehicle (BBAUV),BumbleBee Autonomous Underwater Vehicle
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxuaXNoYW50ZGFuaWEMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L25pc2hhbnRkYW5pYQwLEgdQcm9qZWN0GICAgICA8ogKDA,ROS and UWSim Based Simulator for an AUV,Nishant Dania,BumbleBee Autonomous Underwater Vehicle (BBAUV),Lynnette Ng
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthbmRybXVlbGxlcgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYW5kcm11ZWxsZXIMCxIHUHJvamVjdBiAgICAgMOVCgw,Make Pocket Code Bricks feature-complete to Scratch,Andreas Mueller,Catrobat (formerly Catroid Project),"Johannes Lüftenegger, ThomasR"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpiZXJuaGFyZHNwDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9iZXJuaGFyZHNwDAsSB1Byb2plY3QYgICAgMCInQoM,GSOC PROPOSAL FOR LIST SUPPORT IN FORMULA EDITOR,Bernhard Spitzer,Catrobat (formerly Catroid Project),"Franz Schreiner, SKrell"
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRjaHd0DAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9jaHd0DAsSB1Byb2plY3QYgICAgIC5hAoM,Scratch to Catrobat Converter ,Christian Wutte,Catrobat (formerly Catroid Project),"biancat, Wolfgang Slany, Ralph Samer"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVsYXVzaQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvbGF1c2kMCxIHUHJvamVjdBiAgICAwIidCgw,Computer Vision Enhancement,Lausi,Catrobat (formerly Catroid Project),"Theresa Egger, Marko Burazer, Annemarie"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVtYWNlbwwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvbWFjZW8MCxIHUHJvamVjdBiAgICAgMOVCgw,COLLISION FILTERING IN PHYSICENGINE,Marco Meiser,Catrobat (formerly Catroid Project),"GeraldLohnauer, Philipp Taferner"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZtajcwMDcMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L21qNzAwNwwLEgdQcm9qZWN0GICAgIDA4YoKDA,Adding a Time Capsule (History) to Catroid,Jayaruwan,Catrobat (formerly Catroid Project),"Peter Treitler, Stefan Simon"
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgR4NG1wDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC94NG1wDAsSB1Byb2plY3QYgICAgIDDlQoM,"Assessment for the Idea ""Apk Generator""",Roland,Catrobat (formerly Catroid Project),"StefanJaindl, Anton Rieder"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgthbnNodWxfYml0cwwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvYW5zaHVsX2JpdHMMCxIHUHJvamVjdBiAgICAwIidCgw,Integration with FFmpeg and support of DVB subtitle,anshul,CCExtractor development,CCExtractor
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgprdWNodW1vdnJpDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9rdWNodW1vdnJpDAsSB1Byb2plY3QYgICAgMCcggoM,Proposal,Ruslan Kuchumov,CCExtractor development,ProfessorSteen
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgd3Zm9ydW1zDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC93Zm9ydW1zDAsSB1Byb2plY3QYgICAgMCcggoM,"CCExtractor bigger, better and developer friendly",Willem V.I.,CCExtractor development,CCExtractor
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgltaXJvY3VwYWsMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L21pcm9jdXBhawwLEgdQcm9qZWN0GICAgIDAhJEKDA,Applications for global genomics data sharing,Miroslav Cupak,"Centre for Computational Medicine, SickKids Research Institute",mfiume
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVwdW5udQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvcHVubnUMCxIHUHJvamVjdBiAgICAwPqTCgw,Visualizing the evolution of tumors,Puneet,"Centre for Computational Medicine, SickKids Research Institute",Shankar Vembu
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglydXRoZ3JhY2UMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3J1dGhncmFjZQwLEgdQcm9qZWN0GICAgIDA-pMKDA,Pathway View Extension of MedSavant Discovery Application,Ruth Grace Wong,"Centre for Computational Medicine, SickKids Research Institute","Gary Bader, Asha Rostamianfar"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZyd2VpY3MMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3J3ZWljcwwLEgdQcm9qZWN0GICAgIDAnIIKDA,Development of machine learning methods for modeling the evolution of tumor,Randy Wei,"Centre for Computational Medicine, SickKids Research Institute","Quaid Morris, Shankar Vembu"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghrZXZpbmNveAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQva2V2aW5jb3gMCxIHUHJvamVjdBiAgICAgMOVCgw,Wireshark Dissection for the Ceph Protocol,Kevin Cox,Ceph,Sage Weil
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZ2ZXJvY2EMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3Zlcm9jYQwLEgdQcm9qZWN0GICAgIDghKYKDA,Add erasure coding to the durability modeling,koleosfuscus,Ceph,"Kyle, Loic Dachary"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghhbmkwN25vdgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYW5pMDdub3YMCxIHUHJvamVjdBiAgICAwLKgCgw,Cling bundle for most popular platforms,Anirudha Bose,CERN SFT,Vassil Vassilev
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghmaWxsZXhlbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZmlsbGV4ZW4MCxIHUHJvamVjdBiAgICAgLmECgw,Improving the support for ARM in IgProf,Filip Nybäck,CERN SFT,Giulio Eulisse
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtnYXlhdHJpMjcwOQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZ2F5YXRyaTI3MDkMCxIHUHJvamVjdBiAgICAgMOVCQw,Streamline CernVM Contextualization Plug-ins,Gayatri Nesarikar,CERN SFT,Ioannis Charalampidis
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghqY2dvb2RydQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvamNnb29kcnUMCxIHUHJvamVjdBiAgICAgPKICgw,Optimization of Jet Clustering Algorithms for the LHC at CERN,Jon Goodrum,CERN SFT,"Peter Elmer, Sal"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxrYXJ0aWtleWExMDcMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2thcnRpa2V5YTEwNwwLEgdQcm9qZWN0GICAgIDAnIIKDA,API for partical tracking and refactoring of existing module using the API.,Kartikeya Singh,CERN SFT,Riccardo De Maria
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghraGVybWFucwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQva2hlcm1hbnMMCxIHUHJvamVjdBiAgICAgPKICgw,R/ROOT Interfacing and Data Analysis Programming,khermans,CERN SFT,Lorenzo Moneta
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgttYW5hc2lqNzQ3OQwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvbWFuYXNpajc0NzkMCxIHUHJvamVjdBiAgICAgK6ZCgw,Cling Name Autodetection and Library Autoloading,Manasij Mukherjee,CERN SFT,Vassil Vassilev
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgptb25pc2phdmVkDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9tb25pc2phdmVkDAsSB1Byb2plY3QYgICAgIC5hAoM,SixDesk library for managing massive SixTrack simulations,Moonis Javed,CERN SFT,Riccardo De Maria
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgltdmFzc2lsZXYMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L212YXNzaWxldgwLEgdQcm9qZWN0GICAgICArpkKDA,Implement Automatic Differentiation library using Cling,Martin Vasilev,CERN SFT,Lorenzo Moneta
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdvbWF6YXBhDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9vbWF6YXBhDAsSB1Byb2plY3QYgICAgMDflwoM,Complete ROOT — R interface,Omar Andres Zapata Mesa,CERN SFT,Lorenzo Moneta
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRxeGllDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9xeGllDAsSB1Byb2plY3QYgICAgICumQoM,Reengineer Propagation of Charged Tracks in a Electromagnetic Field,Qiuchen Xie,CERN SFT,"Sandro Wenzel, John Apostolakis"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghiYXJhdGFsaQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYmFyYXRhbGkMCxIHUHJvamVjdBiAgICAgOSRCgw,ANTLR grammar for comments and Documentation comments (JavaDocs),Baratali Izmailov,Checkstyle,"Terence Parr, Daniil Yaroslavtsev"
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtpbGphZHViaW5pbgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvaWxqYWR1YmluaW4MCxIHUHJvamVjdBiAgICAgOSRCgw,Proposal for project: ANTLR grammar for Java 8 features,Ilja Dubinin,Checkstyle,"Roman Ivanov, Ivan Sopov"
